id,split,domain,image_rel,mask_rel,source_sha256
loveda_train_rural_1141,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1141.png,loveda_m2a/Train/Rural/masks_png/1141.png,43b20cf7fe07a5f58294f51096b81fbb0e65ed287eab0852713a277b981126cd
loveda_train_rural_1142,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1142.png,loveda_m2a/Train/Rural/masks_png/1142.png,6690cb92430911c68aab7f3326ace9e455e74b84211a910aaaeba8fbd106aedc
loveda_train_rural_1145,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1145.png,loveda_m2a/Train/Rural/masks_png/1145.png,211db0d79760c15603360f449abbdd585e5fb9c9644fe78e970716dd47e0ab80
loveda_train_rural_1147,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1147.png,loveda_m2a/Train/Rural/masks_png/1147.png,77cdd9a1bdb0a8394aaa175cb20835719a1e716a3bb668b16ab351ec52334ecd
loveda_train_rural_1148,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1148.png,loveda_m2a/Train/Rural/masks_png/1148.png,4b4eb9b3402ff3779462b4ffdf15aca0d1c9c237e7199f812f63175eb9010742
loveda_train_rural_1149,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1149.png,loveda_m2a/Train/Rural/masks_png/1149.png,14a76e16f63d7accad3776a698fb321f118e2f09a42c7e95ed71778139db9491
loveda_train_rural_115,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/115.png,loveda_m2a/Train/Rural/masks_png/115.png,0c27d0a1349ffcb7eef35b58526ca12be811cdbb81e78cf7f1e38c30935e804a
loveda_train_rural_1150,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1150.png,loveda_m2a/Train/Rural/masks_png/1150.png,e46ac4893fc028fbc5dd22bc03ac27c8f484ffe8f192d4307b35dd7dbc608399
loveda_train_rural_1151,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1151.png,loveda_m2a/Train/Rural/masks_png/1151.png,bd11bacb888c607d9cf1c9b1da0ff6696d7c52fd60bcb6ad7ee415fac5a3b0fc
loveda_train_rural_1152,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1152.png,loveda_m2a/Train/Rural/masks_png/1152.png,73e5ea83950e9d3e81eaa5c8588f8bc37cbe53b77c0a451fdec2a99e888f194d
loveda_train_rural_1153,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1153.png,loveda_m2a/Train/Rural/masks_png/1153.png,dc4799f09430b26f4d563272d0d2abf9aa9296f5c170e73ffc17df00606b0c57
loveda_train_rural_1154,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1154.png,loveda_m2a/Train/Rural/masks_png/1154.png,4b16c5e3f1bbda3c016836d14ee4b0b7b7ca42edde137732a81b05ee354426fc
loveda_train_rural_1155,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1155.png,loveda_m2a/Train/Rural/masks_png/1155.png,ca38146f81042caff696fed1fab90c03df7d0d04889088ad76573b25aea45b25
loveda_train_rural_1159,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1159.png,loveda_m2a/Train/Rural/masks_png/1159.png,6ee6fd2a58454c68e9d7a018c2e2b0aa1b1d5eee79f0e6a57cccb8c90933202a
loveda_train_rural_116,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/116.png,loveda_m2a/Train/Rural/masks_png/116.png,468ca22c1a633f447757f4b28852920413936c920f0747489fe603af932285bb
loveda_train_rural_1160,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1160.png,loveda_m2a/Train/Rural/masks_png/1160.png,b825177ff168a87434c90928ae9e699e591b398da6ff6f0b10afb52af0c3f009
loveda_train_rural_1161,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1161.png,loveda_m2a/Train/Rural/masks_png/1161.png,834d7992e6a53d0d500d61d8804ce4f90380f7487e1cb68a938dd6a420b9ec23
loveda_train_rural_1162,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1162.png,loveda_m2a/Train/Rural/masks_png/1162.png,8d92157a5dc377caa26cc7881df99494c9703d76b9f6518cbdd2e4d2090b5775
loveda_train_rural_1163,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1163.png,loveda_m2a/Train/Rural/masks_png/1163.png,a8e0523a6f1acb093fd1d98888d39c0eafdf117c63d1bd94923e6df413818922
loveda_train_rural_1164,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1164.png,loveda_m2a/Train/Rural/masks_png/1164.png,4b24e8b40502adebcd5344fb4f065495687559a3da03259f8ea3ee6a6aea3331
loveda_train_rural_1165,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1165.png,loveda_m2a/Train/Rural/masks_png/1165.png,a526eb6d0400d3cdd0a3109481744c2e2cb1e8eb30df1afcc3876d2123ece4cc
loveda_train_rural_1166,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1166.png,loveda_m2a/Train/Rural/masks_png/1166.png,3b19a3249d8ca7180f269653c9d8e2e1d4b30ae904bb30d6fd34c00f2895d03b
loveda_train_rural_1167,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1167.png,loveda_m2a/Train/Rural/masks_png/1167.png,4c9e4713eae11b6dc42af69e8404925d0d1200199d3b129314ea67cc90765825
loveda_train_rural_1168,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1168.png,loveda_m2a/Train/Rural/masks_png/1168.png,f61a242f45fe16f6b32ab1f1397ef0cb8468a203051df0d668429fad1161981f
loveda_train_rural_1169,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1169.png,loveda_m2a/Train/Rural/masks_png/1169.png,73092c9c209a4400730a46e55775a9f691ad0ccfb680234ef8329a44c97b6182
loveda_train_rural_117,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/117.png,loveda_m2a/Train/Rural/masks_png/117.png,2b003bcc201d5d2fcbffa57515d3177d8bb5516f18b3ad154bfa62f082f31b43
loveda_train_rural_1170,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1170.png,loveda_m2a/Train/Rural/masks_png/1170.png,30681535061b9282fb0e1bff1b53b448314212e68bb504e56eaefde7396b19e4
loveda_train_rural_1171,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1171.png,loveda_m2a/Train/Rural/masks_png/1171.png,afff778a05f76cea3b64a425959276480174ac7c1755cd958285988877ca8342
loveda_train_rural_1172,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1172.png,loveda_m2a/Train/Rural/masks_png/1172.png,c42180348e5f758b020f79c8972071a37e266059c303264af7b92618224f9617
loveda_train_rural_1173,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1173.png,loveda_m2a/Train/Rural/masks_png/1173.png,832cb36b5c7d8c75a12ddbf6cf069d36d8ec85baa76c92b4758c9d70ac4f657a
loveda_train_rural_1174,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1174.png,loveda_m2a/Train/Rural/masks_png/1174.png,787b80e067d47fd28e2a5cf72597a403b08ca150b5a038e63b5c047bac9b8d9c
loveda_train_rural_1175,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1175.png,loveda_m2a/Train/Rural/masks_png/1175.png,3e5d892e04965424ab9116d9082c000765a232135cd2ad4ac2b369715a931f41
loveda_train_rural_1176,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1176.png,loveda_m2a/Train/Rural/masks_png/1176.png,26ee30e6db93fb7f075d4a13c3c105bed5df2b093a77d90552eb90650864a72b
loveda_train_rural_1178,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1178.png,loveda_m2a/Train/Rural/masks_png/1178.png,6bf0e70d8960f78c37d204691fd3d37374e0732127246e522d38c0850e83d283
loveda_train_rural_1179,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1179.png,loveda_m2a/Train/Rural/masks_png/1179.png,9723574cf90a963595a65511cc8fab51d529a8730ebdcc58e077e6ef32b49ddb
loveda_train_rural_1180,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1180.png,loveda_m2a/Train/Rural/masks_png/1180.png,4fd54e239f950f994949576f48c04e5f810fc34414b4981ff605196744bfc27e
loveda_train_rural_1181,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1181.png,loveda_m2a/Train/Rural/masks_png/1181.png,f0e678a1de9d5b95e8844c4da5a93b37bab3c0fcfd30e27b20105f76cea12b54
loveda_train_rural_1182,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1182.png,loveda_m2a/Train/Rural/masks_png/1182.png,505d6b9a74d58137fdf2efc20412acb9c0698a34744fed2624645ab27c7c6d39
loveda_train_rural_1183,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1183.png,loveda_m2a/Train/Rural/masks_png/1183.png,8b7420c5f8859630ee1385e3bb55ddf2de510715c638ba5ba1368323529628de
loveda_train_rural_1185,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1185.png,loveda_m2a/Train/Rural/masks_png/1185.png,a30284e3dcd093b16284d91f572adb7a9a440b5e8983b2c03f1d92eb8f7c4717
loveda_train_rural_1186,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1186.png,loveda_m2a/Train/Rural/masks_png/1186.png,c1dcfeb66e2398eed917aca85d34520bba89e85095a0889d24ec0b3b53652113
loveda_train_rural_1187,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1187.png,loveda_m2a/Train/Rural/masks_png/1187.png,23afa0069cf760d37074d61ad7726f7c070db1472a5de69357c314babebf8608
loveda_train_rural_1188,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1188.png,loveda_m2a/Train/Rural/masks_png/1188.png,a4f3dfd353031b58a2add1b078afd00c081727975e42a18c2377d412079bf03c
loveda_train_rural_1189,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1189.png,loveda_m2a/Train/Rural/masks_png/1189.png,026698645b5675d27a092ec4fcc0fe0975f680af599be8a3c8035fd19cd943b1
loveda_train_rural_119,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/119.png,loveda_m2a/Train/Rural/masks_png/119.png,b7e3f5edacaf6052688407e8bb849880e96d41625ea017e545aef909e0a191c4
loveda_train_rural_1190,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1190.png,loveda_m2a/Train/Rural/masks_png/1190.png,fed4f5de610e3f6da4fddb2bec89ab168a7fdca674f0eb66456d6e46bf1ae8ec
loveda_train_rural_1191,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1191.png,loveda_m2a/Train/Rural/masks_png/1191.png,b508cfbf1493e28e80a208f4d5e942017fee4975c2e784b70bb47a8123d9ab8d
loveda_train_rural_1192,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1192.png,loveda_m2a/Train/Rural/masks_png/1192.png,8b3a8df464e1180d77dce8f25250d6e574cb56fbfec31b642fe0fab88baa0fd5
loveda_train_rural_1194,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1194.png,loveda_m2a/Train/Rural/masks_png/1194.png,a3caea7aad7bf9f329bc1a54bec60ddeacf47d51c72e442644afe18109d5696a
loveda_train_rural_1195,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1195.png,loveda_m2a/Train/Rural/masks_png/1195.png,1a3a1ae4ab06f694e578b994c9b23cb9d6f048dfcfc0d8511f70b434c568a999
loveda_train_rural_1196,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1196.png,loveda_m2a/Train/Rural/masks_png/1196.png,e7081c9109f59d6196e1da3f79afdb00702a6baeafa1a8a1e2b504caac4047f3
loveda_train_rural_1197,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1197.png,loveda_m2a/Train/Rural/masks_png/1197.png,ed6c74a4839c7910d81863f86a49d1183fedb02569473f73b838443b16800b3c
loveda_train_rural_120,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/120.png,loveda_m2a/Train/Rural/masks_png/120.png,a901151bf9cadea9c74217e88fe96dfe95094e1cbee932d81c01ec20672ac588
loveda_train_rural_1200,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1200.png,loveda_m2a/Train/Rural/masks_png/1200.png,6956134c261e464ab993223ccaa25935fa58319785054469efd2a8e7485e2e72
loveda_train_rural_1201,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1201.png,loveda_m2a/Train/Rural/masks_png/1201.png,8ba9fe71fb861ca1497249517c7b234e046e6483434d4c62a820fbf781320412
loveda_train_rural_1203,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1203.png,loveda_m2a/Train/Rural/masks_png/1203.png,e98dd1c45591b99bbf3254f95d1aca230e848326b1c53a7b2d2d302580866360
loveda_train_rural_1204,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1204.png,loveda_m2a/Train/Rural/masks_png/1204.png,f77034cc51926546169cd89771692c3571fff77057d0833d21796ab7bcc75a87
loveda_train_rural_1205,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1205.png,loveda_m2a/Train/Rural/masks_png/1205.png,7e8a50eab2150c3ed003add381c04da3e60ead43ca17e70920a815ce7e856125
loveda_train_rural_1206,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1206.png,loveda_m2a/Train/Rural/masks_png/1206.png,832d41e6f57ff7ca8a3a262b3250a57fae4d93be60b794e279a2004a1462649a
loveda_train_rural_1207,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1207.png,loveda_m2a/Train/Rural/masks_png/1207.png,2823a117f8221460b6bedfdf8ff56a9fbae83327db7825fcbe0d53e3dc75e21f
loveda_train_rural_1209,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1209.png,loveda_m2a/Train/Rural/masks_png/1209.png,f38ae294030a2e210f401f9a17c9131aa6c97f853d8cd53e337a64d2a216b4c1
loveda_train_rural_121,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/121.png,loveda_m2a/Train/Rural/masks_png/121.png,da11cea19fd96849c5dd14789b3a22ac196852e9a8bc6ee7a3c5bf26288063f7
loveda_train_rural_1210,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1210.png,loveda_m2a/Train/Rural/masks_png/1210.png,8f1ad23b128e1b1e6dec0eab2a26dcebd66f7dde4704ef91e5b70772c04da4b8
loveda_train_rural_1211,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1211.png,loveda_m2a/Train/Rural/masks_png/1211.png,f5cafda6068bf65566f4f708bc8011547af61b3964a88d8f8c0a94b2080ae5ec
loveda_train_rural_1212,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1212.png,loveda_m2a/Train/Rural/masks_png/1212.png,9b05e82febdca6df095477cbd8dd41bc6e925c30f3700690eb4a0de54537a94a
loveda_train_rural_1214,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1214.png,loveda_m2a/Train/Rural/masks_png/1214.png,81cf25e69bd81471bf122a1c0ad13b2529eef1ed9d138422b7031da9c0bde92b
loveda_train_rural_1215,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1215.png,loveda_m2a/Train/Rural/masks_png/1215.png,89007b051ed8e35c3ffafa0e96c717b7a3249353dafd9bbdb57f0464ce2ca0b0
loveda_train_rural_1216,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1216.png,loveda_m2a/Train/Rural/masks_png/1216.png,db649369396909946cd9ebbf9249233b8582f5d206a42bc5b1961877f679381b
loveda_train_rural_1219,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1219.png,loveda_m2a/Train/Rural/masks_png/1219.png,ad4fc0aac8e7eed598c5942870f5fc3ae157e3c9ea01f963afe116b562ccf649
loveda_train_rural_122,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/122.png,loveda_m2a/Train/Rural/masks_png/122.png,ea1e8b59213b1949f41258d8d68a012d10b67f2a143339f7292898a06f78280f
loveda_train_rural_1220,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1220.png,loveda_m2a/Train/Rural/masks_png/1220.png,9e4684d8bf38bb8a81da25b3ed348b0924e17d66d89da18a5a88d9a5bb3bd82c
loveda_train_rural_1221,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1221.png,loveda_m2a/Train/Rural/masks_png/1221.png,b33738fb8eb4765f93386bd2ce78c39b525b332735382b7d615bbce9fcedb13b
loveda_train_rural_1222,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1222.png,loveda_m2a/Train/Rural/masks_png/1222.png,ff410c12ddd7948dae562606ec3ba50caa9d005d25b5c94f8b36c7fcac85c495
loveda_train_rural_1224,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1224.png,loveda_m2a/Train/Rural/masks_png/1224.png,74c1832cc66fd3a79d8bdc2a249d97ae1dfaeda7419827945357aa1eae2bdcb7
loveda_train_rural_1225,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1225.png,loveda_m2a/Train/Rural/masks_png/1225.png,9ba8bdc6663e656190fd73475f23984cb5d71909f634edff91313ed4768d5aaa
loveda_train_rural_1226,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1226.png,loveda_m2a/Train/Rural/masks_png/1226.png,8264fb2d3bd9f0e953369b562d80876ac97250084b38a1e9f3bc1d949b3adefc
loveda_train_rural_1227,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1227.png,loveda_m2a/Train/Rural/masks_png/1227.png,64671579a87512a83d2119ecede13a818699d3bbdd2d5379c91e3f83d80b8d0d
loveda_train_rural_1229,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1229.png,loveda_m2a/Train/Rural/masks_png/1229.png,566a8a7dc261229b254f9f2a25c41a7e6cacb983bf046de56b49db524480d11b
loveda_train_rural_123,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/123.png,loveda_m2a/Train/Rural/masks_png/123.png,bb55166816324f45acabb8316866462e269bf23aa96aa7255fedb0fe46db88bd
loveda_train_rural_1230,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1230.png,loveda_m2a/Train/Rural/masks_png/1230.png,85019273982eeddaec18d5d18edc045aa7a8f022b42f3a8bb1e1d9d68a773acf
loveda_train_rural_1231,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1231.png,loveda_m2a/Train/Rural/masks_png/1231.png,fed95d51d054c47f3b8088acb3dd328157bd706d7b9ad2dd0322a482a09f32b4
loveda_train_rural_1232,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1232.png,loveda_m2a/Train/Rural/masks_png/1232.png,558c060caea6b6c54c1ce5ab32b6b0dddd82ed082a24aee271107663d577a4d4
loveda_train_rural_1233,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1233.png,loveda_m2a/Train/Rural/masks_png/1233.png,c6406506ea51e1e3edaef01b64fcd2a3eeb9a988c2a9b5151f3af50009803b7d
loveda_train_rural_1234,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1234.png,loveda_m2a/Train/Rural/masks_png/1234.png,983c2bc764ed7bf5ef44cfcb34e67642280ae1db05a6dd9112c1b1373294781e
loveda_train_rural_1235,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1235.png,loveda_m2a/Train/Rural/masks_png/1235.png,6bc29bac1b69a02bb9aba19e7521ec5735252c8463d0989727c350c4e4c85b3b
loveda_train_rural_1236,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1236.png,loveda_m2a/Train/Rural/masks_png/1236.png,158fc312aa659d93b65f89d3f4c93e2eb9e493e110f17507757e8c7434e51ff4
loveda_train_rural_1237,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1237.png,loveda_m2a/Train/Rural/masks_png/1237.png,d5bdc5c9e9eb9b3385f3791f52b5ce65d1d26de26b3460c0d9c868f8f36ef6ac
loveda_train_rural_1238,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1238.png,loveda_m2a/Train/Rural/masks_png/1238.png,24fb2dee74daf85592a33219bbfed1e7bd304ce78ac7a090b75c5e4614bc763c
loveda_train_rural_1239,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1239.png,loveda_m2a/Train/Rural/masks_png/1239.png,097fdad4eb89d8062be1a1e5c84e0d66131f80b1983856bc50d968ff33826cb5
loveda_train_rural_124,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/124.png,loveda_m2a/Train/Rural/masks_png/124.png,bae719033abc01f265980d6394ef1d0dfaaf9003550c0293f75c3a0e1ab06160
loveda_train_rural_1240,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1240.png,loveda_m2a/Train/Rural/masks_png/1240.png,af8f833dd4d265281196eec618025a160f0e1f8a71c627824155f370ba8aeecd
loveda_train_rural_1241,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1241.png,loveda_m2a/Train/Rural/masks_png/1241.png,a6354043030f6caa8e2017a141a1a6ac960714f205b41a4df24d8f0c3a1069f7
loveda_train_rural_1242,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1242.png,loveda_m2a/Train/Rural/masks_png/1242.png,96d9cf88edacd713ab06697f02085c60109abe17414a41cb8c05a0b3a8d07df2
loveda_train_rural_1243,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1243.png,loveda_m2a/Train/Rural/masks_png/1243.png,ebf6df161014e691129c043f1232e99d989e7c4bb470b8291b2af4b48f2d5096
loveda_train_rural_1244,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1244.png,loveda_m2a/Train/Rural/masks_png/1244.png,b9b155b1f15fbb5a778f79788de74d2633e5fb83ca1a1c11abc387514d345d9d
loveda_train_rural_1245,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1245.png,loveda_m2a/Train/Rural/masks_png/1245.png,884e6eceb7c9922d7b895100dc5b448b9bb0cf499529707623a4120023d34e0a
loveda_train_rural_1246,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1246.png,loveda_m2a/Train/Rural/masks_png/1246.png,0d6b1f7b79315e1a34021d1b0bcd0b506df1ca5c73ded314b68842a60d2329b9
loveda_train_rural_1247,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1247.png,loveda_m2a/Train/Rural/masks_png/1247.png,1d4583f66a6750882a2f2db12bba5aca82a3109ffde59537f5e2b831b2fceba4
loveda_train_rural_1248,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1248.png,loveda_m2a/Train/Rural/masks_png/1248.png,e9582eb00b437a848c9f1bbf2f118ae326ee30f520cea4b693cecf460bc4c514
loveda_train_rural_1249,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1249.png,loveda_m2a/Train/Rural/masks_png/1249.png,e48ff7f86b8e2c81330b0f512f846b22100132a832a85e527c9ce511350dffe2
loveda_train_rural_125,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/125.png,loveda_m2a/Train/Rural/masks_png/125.png,f5afaa1a57e8a73b9505c43bc3e0e4ff095c5d883365dfba6a8a1847fb3ac97a
loveda_train_rural_1250,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1250.png,loveda_m2a/Train/Rural/masks_png/1250.png,02c55864731ed57fb89d7f587eb168437986b700c1825425f49e5ba06d176307
loveda_train_rural_1252,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1252.png,loveda_m2a/Train/Rural/masks_png/1252.png,d75373dd63f59a5d68012ebaf88c92afcacea5ac01247e1c0c1fdecb2df991dc
loveda_train_rural_1253,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1253.png,loveda_m2a/Train/Rural/masks_png/1253.png,80be2dd44bb93e72fc78eae15ad87742f10ee90246f873d9fb3b022acd89ae6d
loveda_train_rural_1254,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1254.png,loveda_m2a/Train/Rural/masks_png/1254.png,fc78fb7ebe8e6cb98ff67719e96be85a4e26075641d8f02e8fc4fdb24476f98e
loveda_train_rural_1255,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1255.png,loveda_m2a/Train/Rural/masks_png/1255.png,f32e304d76b16301621901120f99ca7d0ec819c20822c41681599fd618645a2d
loveda_train_rural_1256,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1256.png,loveda_m2a/Train/Rural/masks_png/1256.png,0515dfca5ac27e647a83e59c94aae82f95df35a9d0b43002b2f00d6f7c7d6f27
loveda_train_rural_1257,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1257.png,loveda_m2a/Train/Rural/masks_png/1257.png,1b3c5d0d941c1e066a04404d12f7090e7539d71771a649d550a13699c57c858c
loveda_train_rural_126,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/126.png,loveda_m2a/Train/Rural/masks_png/126.png,45df0a7d3447252e60c5edaba4d453d5e3fd925292ac1b7cb1522e0e70015007
loveda_train_rural_1260,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1260.png,loveda_m2a/Train/Rural/masks_png/1260.png,6b320e8ec05eaf0f8a4208b6696b7cbddbebd1fdfec07dcf817182c793fdd1a9
loveda_train_rural_1261,probe_train,rural,processed/LoveDA/ssl_train_rgb/rural/1261.png,loveda_m2a/Train/Rural/masks_png/1261.png,ec9eeb00fa05b72fc940e1963dd1f889718f4673881dee5c40e97771830bd8a4
